catalog,id,name,relationship,relative,relativename
India,Q1686500,Parkash Singh Badal,child,Q63066638,Parneet Kaur
India,Q1686500,Parkash Singh Badal,child,Q7635786,Sukhbir Singh Badal
India,Q16890553,Dushyant Chautala,father,Q4699661,Ajay Singh Chautala
India,Q16890659,Rajveer Singh,father,Q3633385,Kalyan Singh
India,Q16897893,Kapil Krishna Thakur,mother,Q62018385,Binapani Devi
India,Q16897893,Kapil Krishna Thakur,sibling,Q6738494,Manjul Krishna Thakur
India,Q16897896,Konda Vishweshwar Reddy,child,Q72219210,Anindith Reddy
India,Q16897896,Konda Vishweshwar Reddy,spouse,Q62568128,Sangeetha Reddy
India,Q16900559,Arka Keshari Deo,father,Q4907442,Bikram Keshari Deo
India,Q16900559,Arka Keshari Deo,mother,Q63184990,Nayanshree Devi
India,Q16900559,Arka Keshari Deo,relative,Q61510092,Nitesh Gangadeb
India,Q16900559,Arka Keshari Deo,sibling,Q63184993,Arundhati Debi
India,Q16901165,Mamtaz Sanghamita,father,Q7660276,Syed Abul Mansur Habibullah
India,Q16901165,Mamtaz Sanghamita,spouse,Q7049799,Noor Alam Chowdhury
India,Q16901254,Hemendra Chandra Singh,spouse,Q18325951,Pratyusha Rajeshwari Singh
India,Q16902075,Akshay Yadav,father,Q7288475,Ram Gopal Yadav
India,Q16902163,Jitendra Chaudhury,sibling,Q92140142,Pravat Chowdhury
India,Q16902176,Kaushal Kishore,spouse,Q30251881,Jai Devi
India,Q16907470,Heena Gavit,father,Q16907906,Vijaykumar Gavit
India,Q16908996,Ladu Kishore Swain,spouse,Q63994063,Manjula Swain
India,Q16956874,Geeta Koda,spouse,Q3382907,Madhu Koda
India,Q17198781,Tamilisai Soundararajan,father,Q6443604,Kumari Ananthan
India,Q17385578,Anshuman Mohanty,father,Q15724394,Nalinikanta Mohanty
India,Q17386228,Uday U. Lalit,father,Q18044523,U. R. Lalit
India,Q1749549,Sumalata,spouse,Q2721714,Ambareesh
India,Q1766088,Altamas Kabir,father,Q6176455,Jehangir Kabir
India,Q1766088,Altamas Kabir,relative,Q5939753,Humayun Kabir
India,Q18062107,Chiranjib Biswal,father,Q23891552,Basant Kumar Biswal
India,Q18062107,Chiranjib Biswal,sibling,Q7293136,Ranjib Biswal
India,Q18145581,Tej Pratap Singh Yadav,father,Q62579150,Ranveer Singh Yadav
India,Q18145581,Tej Pratap Singh Yadav,mother,Q62744052,Mridula Yadav
India,Q18145581,Tej Pratap Singh Yadav,relative,Q3503625,Rabri Devi
India,Q18145581,Tej Pratap Singh Yadav,relative,Q561812,Lalu Prasad Yadav
India,Q18145581,Tej Pratap Singh Yadav,spouse,Q25231308,Raj Lakshmi Yadav
India,Q18216864,Jaivardhan Singh,father,Q3520250,Digvijaya Singh
India,Q18325951,Pratyusha Rajeshwari Singh,spouse,Q16901254,Hemendra Chandra Singh
India,Q18327340,Pritam Munde,father,Q3633455,Gopinath Munde
India,Q1854649,Madhavrao Scindia,child,Q16213761,Jyotiraditya Scindia
India,Q1854649,Madhavrao Scindia,child,Q34292986,Chitrangada Singh
India,Q1854649,Madhavrao Scindia,father,Q3760549,George Jivajirao Scindia
India,Q1854649,Madhavrao Scindia,mother,Q1452301,Vijayaraje Scindia
India,Q1854649,Madhavrao Scindia,sibling,Q2997305,Vasundhara Raje
India,Q1854649,Madhavrao Scindia,sibling,Q8049755,Yashodhara Raje Scindia
India,Q18640288,Prasad Kumar Harichandan,relative,Q61575178,Suresh Kumar Routray
India,Q18640288,Prasad Kumar Harichandan,spouse,Q62608587,Snehashree Harichandan
India,Q18648989,Sarojini Hembram,father,Q61053332,Chaitanya Prasad Majhi
India,Q1896096,Janaki Ballav Patnaik,child,Q62671680,Pruthvi Ballabh Patnaik
India,Q1896096,Janaki Ballav Patnaik,child,Q62672642,Sudatta Patnaik
India,Q1896096,Janaki Ballav Patnaik,spouse,Q6167612,Jayanti Patnaik
India,Q1897029,Margaret Alva,spouse,Q113153085,Niranjan Thomas Alva
India,Q1897475,Nikhil Kumar,spouse,Q16106092,Shyama Singh
India,Q19517706,Pravat Tripathy,child,Q62555402,Devi Ranjan Tripathy
India,Q195616,Shashi Tharoor,spouse,Q7638829,Sunanda Pushkar
India,Q19662756,Sunil Jakhar,father,Q3497331,Balram Jakhar
India,Q19896274,Molvi Imran Raza Ansari,father,Q16257882,Molvi Iftikhar Hussain Ansari
India,Q1992008,Govinda,child,Q20630463,Tina Ahuja
India,Q1992008,Govinda,father,Q18354507,Arun Kumar Ahuja
India,Q1992008,Govinda,mother,Q16208347,Nirmala Devi
India,Q1992008,Govinda,sibling,Q15646222,Kirti Kumar
India,Q1992008,Govinda,sibling,Q96694338,Pushpa Anand
India,Q1992008,Govinda,spouse,Q22302591,Sunita Ahuja
India,Q20090300,Renuka Bishnoi,child,Q21620882,Chaitanya Bishnoi
India,Q20090300,Renuka Bishnoi,child,Q63860325,Bhavya Bishnoi
India,Q20090300,Renuka Bishnoi,spouse,Q6442875,Kuldeep Bishnoi
India,Q2038656,Vinod Khanna,child,Q26695029,Sakshi Khanna
India,Q2038656,Vinod Khanna,child,Q26695549,Shraddha Khanna
India,Q2038656,Vinod Khanna,child,Q3117676,Rahul Khanna
India,Q2038656,Vinod Khanna,child,Q421581,Akshaye Khanna
India,Q2038656,Vinod Khanna,spouse,Q22959816,Geetanjali Khanna
India,Q20560973,K. Ajith,father,Q16135013,എം.കെ. കേശവൻ
India,Q20561285,K. K. Rema,spouse,Q9661446,T. P. Chandrasekharan
India,Q20562895,Y. V. Subba Reddy,child,Q106916558,Yerram Vikranth Reddy
India,Q20562895,Y. V. Subba Reddy,father,Q106916560,Chinna Poli Reddy Yerramreddy
India,Q20562895,Y. V. Subba Reddy,mother,Q106916562,Pitchamma Yerramreddy
India,Q2063696,Y. S. Rajasekhara Reddy,child,Q3531971,Y. S. Jaganmohan Reddy
India,Q2063696,Y. S. Rajasekhara Reddy,child,Q8045769,Y. S. Sharmila
India,Q2063696,Y. S. Rajasekhara Reddy,spouse,Q8045771,Y. S. Vijayamma
India,Q20716260,K. S. Sabarinathan,father,Q5512311,G. Karthikeyan
India,Q20716260,K. S. Sabarinathan,spouse,Q105988314,Divya S. Iyer
India,Q2107874,Prashanta Nanda,sibling,Q15725231,Srikant Gautam
India,Q21176436,Kumudini Patnaik,child,Q62397112,Anita Subhadarshini
India,Q21176436,Kumudini Patnaik,spouse,Q61575128,Ram Krushna Patnaik
India,Q21598317,Ranjit Kumar Panja,sibling,Q4699789,Ajit Kumar Panja
India,Q21827250,Sarat Kumar Kar,sibling,Q29955816,Rajat Kumar Kar
India,Q21964311,Shazil Islam Ansari,father,Q112960896,Islam Sabir Ansari
India,Q21964311,Shazil Islam Ansari,spouse,Q64001979,Ayesha Islam
India,Q22277026,Hanuman Beniwal,sibling,Q72201345,Narayan Beniwal
India,Q2319562,Javed Akhtar,child,Q3070885,Zoya Akhtar
India,Q2319562,Javed Akhtar,child,Q590853,Farhan Akhtar
India,Q2319562,Javed Akhtar,father,Q3498015,Jan Nisar Akhtar
India,Q2319562,Javed Akhtar,sibling,Q7405394,Salman Akhtar
India,Q2319562,Javed Akhtar,spouse,Q465863,Shabana Azmi
India,Q2319562,Javed Akhtar,spouse,Q764803,Honey Irani
India,Q235454,K. R. Narayanan,spouse,Q20737795,Usha Narayanan
India,Q23908915,N. Jayaraj,father,Q6323684,K. Narayana Kurup
India,Q24007160,Jameela Prakasam,father,Q20559146,R. Prakasam
India,Q24007160,Jameela Prakasam,spouse,Q16259464,Neelalohithadasan Nadar
India,Q24037,B. Y. Raghavendra,father,Q795241,B. S. Yeddyurappa
India,Q24228863,Bijayshree Routray,child,Q62555393,Bishnubrata Routray
India,Q24228863,Bijayshree Routray,father,Q5092131,Nilamani Routray
India,Q24255138,Bishnu Charan Das,child,Q100320657,Bijay Shankar Das
India,Q24285755,Pushpalata Das,spouse,Q23073899,Omeo Kumar Das
India,Q24572489,Arghya Roy Pradhan,father,Q15993397,Amar Roy Pradhan
India,Q24952534,K. D. Prasenan,relative,Q13110323,Alathur R. Krishnan
India,Q251790,H. D. Kumaraswamy,child,Q26923524,Nikhil Kumarswamy
India,Q251790,H. D. Kumaraswamy,father,Q377870,H. D. Deve Gowda
India,Q251790,H. D. Kumaraswamy,sibling,Q5628154,H. D. Revanna
India,Q251790,H. D. Kumaraswamy,spouse,Q53999083,Anitha Kumaraswamy
India,Q251790,H. D. Kumaraswamy,spouse,Q6448629,Radhika Kumaraswamy
India,Q25589441,V. R. Sunil Kumar,father,Q16136653,വി.കെ. രാജൻ
India,Q2600379,Agatha Sangma,father,Q2741772,P. A. Sangma
India,Q2600379,Agatha Sangma,sibling,Q15978423,James Sangma
India,Q2600379,Agatha Sangma,sibling,Q5162596,Conrad Sangma
India,Q270100,Navjot Singh Sidhu,spouse,Q6982509,Navjot Kaur Sidhu
India,Q27057843,Nandini Devi,relative,Q61650236,Ananta Narayan Singh Deo
India,Q27057843,Nandini Devi,relative,Q61652359,Shanti Devi
India,Q27057843,Nandini Devi,spouse,Q61556053,Kishore Chandra Singh Deo
India,Q2721714,Ambareesh,spouse,Q1749549,Sumalata
India,Q2723680,Keshubhai Patel,child,Q22337589,Bharat Patel
India,Q2723680,Keshubhai Patel,spouse,Q22337588,Leela Patel
India,Q2723759,Yashwant Sinha,child,Q18157036,Sumant Sinha
India,Q2728260,Kirti Azad,father,Q4900694,Bhagwat Jha Azad
India,Q2728775,Varun Gandhi,father,Q730045,Sanjay Gandhi
India,Q2728775,Varun Gandhi,mother,Q2739159,Maneka Gandhi
India,Q2736550,Mulayam Singh Yadav,child,Q417657,Akhilesh Yadav
India,Q2736550,Mulayam Singh Yadav,sibling,Q62579133,Ratan Singh Yadav
India,Q2736550,Mulayam Singh Yadav,sibling,Q62579271,Abhay Ram Singh Yadav
India,Q2736550,Mulayam Singh Yadav,sibling,Q62579394,Rajpal Singh Yadav
India,Q2736550,Mulayam Singh Yadav,sibling,Q7499421,Shivpal Singh Yadav
India,Q2739159,Maneka Gandhi,child,Q2728775,Varun Gandhi
India,Q2739159,Maneka Gandhi,spouse,Q730045,Sanjay Gandhi
India,Q2741772,P. A. Sangma,child,Q15978423,James Sangma
India,Q2741772,P. A. Sangma,child,Q2600379,Agatha Sangma
India,Q2741772,P. A. Sangma,child,Q5162596,Conrad Sangma
India,Q2745305,Omar Abdullah,father,Q3517911,Farooq Abdullah
India,Q2745305,Omar Abdullah,sibling,Q62746064,Sara Pilot
India,Q27513053,Atanu Sabyasachi Nayak,father,Q61717558,Rajakishore Nayak
India,Q27513053,Atanu Sabyasachi Nayak,mother,Q107721744,Nirmalprava Nayak
India,Q27514472,Lalatendu Bidyadhar Mohapatra,child,Q28736639,Upasna Mohapatra
India,Q27514472,Lalatendu Bidyadhar Mohapatra,sibling,Q64590480,Lalitendu Bidyadhar Mohapatra
India,Q27663792,Suman Haripriya,mother,Q4907275,Bijoya Chakravarty
India,Q277422,Mukesh,father,Q7072143,O. Madhavan
India,Q277422,Mukesh,mother,Q16136904,Vijayakumari
India,Q277422,Mukesh,spouse,Q16137769,Methil Devika
India,Q277422,Mukesh,spouse,Q3524574,Saritha
India,Q27947641,Dibyendu Adhikari,father,Q7530834,Sisir Adhikari
India,Q27947641,Dibyendu Adhikari,sibling,Q104626849,Soumendu Adhikari
India,Q27947641,Dibyendu Adhikari,sibling,Q7650495,Suvendu Adhikari
India,Q27990470,Manmath Nath Das,sibling,Q3635724,Manoj Das
India,Q28227517,Pashupati Kumar Paras,relative,Q16728004,Chirag Paswan
India,Q28227517,Pashupati Kumar Paras,sibling,Q6036905,Ram Vilas Paswan
India,Q28227517,Pashupati Kumar Paras,sibling,Q7288447,Ram Chandra Paswan
India,Q28823465,Mukesh Choudhary,father,Q113335757,Kripal Singh
India,Q29452463,Pradeep Maharathy,child,Q108800467,Rudra Pratap Maharathy
India,Q29452463,Pradeep Maharathy,child,Q99927321,Pallavi Maharathi
India,Q29452463,Pradeep Maharathy,relative,Q99926894,Ardhedu Sahu
India,Q29904010,Pratap Keshari Deb,father,Q29904502,Sharat Kumar Dev
India,Q29904010,Pratap Keshari Deb,mother,Q7648981,Sushree Devi
India,Q2997305,Vasundhara Raje,child,Q5316897,Dushyant Singh
India,Q2997305,Vasundhara Raje,father,Q3760549,George Jivajirao Scindia
India,Q2997305,Vasundhara Raje,mother,Q1452301,Vijayaraje Scindia
India,Q2997305,Vasundhara Raje,sibling,Q1854649,Madhavrao Scindia
India,Q2997305,Vasundhara Raje,sibling,Q8049755,Yashodhara Raje Scindia
India,Q301947,Dnyandeo Yashwantrao Patil,child,Q4699697,Dr Ajeenkya D Y Patil
India,Q3123705,Paresh Rawal,spouse,Q7653917,Swaroop Sampat
India,Q313243,Chiranjeevi,child,Q107299195,Chiranjeevi Sushmitha
India,Q313243,Chiranjeevi,child,Q107299271,Sreeja Konidela
India,Q313243,Chiranjeevi,child,Q3765047,Ram Charan
India,Q313243,Chiranjeevi,father,Q107299095,Venkat Rao Konidela
India,Q313243,Chiranjeevi,mother,Q107299096,Anjana Devi Konidela
India,Q313243,Chiranjeevi,relative,Q12990834,Allu Aravind
India,Q313243,Chiranjeevi,relative,Q21063745,Sai Dharam Tej
India,Q313243,Chiranjeevi,relative,Q4733330,Allu Rama Lingaiah
India,Q313243,Chiranjeevi,relative,Q642827,Allu Arjun
India,Q313243,Chiranjeevi,sibling,Q13651734,Nagendra Babu
India,Q313243,Chiranjeevi,sibling,Q6067643,Pawan Kalyan
India,Q313243,Chiranjeevi,spouse,Q107299068,Surekha Konidela
India,Q313515,Salman Khurshid,father,Q6403123,Khurshed Alam Khan
India,Q313515,Salman Khurshid,mother,Q62579970,Saeeda Khurshid
India,Q314351,Sachin Pilot,father,Q7286080,Rajesh Pilot
India,Q314351,Sachin Pilot,spouse,Q62746064,Sara Pilot
India,Q3195894,Om Prakash Chautala,child,Q16194996,Abhay Chautala
India,Q3195894,Om Prakash Chautala,child,Q4699661,Ajay Singh Chautala
India,Q3195894,Om Prakash Chautala,father,Q1764533,Chaudhary Devi Lal
India,Q3210225,Asaduddin Owaisi,father,Q3764420,Sultan Salahuddin Owaisi
India,Q3210225,Asaduddin Owaisi,sibling,Q3195789,Akbaruddin Owaisi
India,Q33168,K. Chandrashekar Rao,child,Q25748324,K. T. Rama Rao
India,Q33168,K. Chandrashekar Rao,child,Q6323498,K. Kavitha
India,Q3345004,Ashok Gehlot,child,Q61715200,Vaibhav Gehlot
India,Q3345004,Ashok Gehlot,spouse,Q111427298,Sunita Gehlot
India,Q3345095,Mohammad Azharuddin,spouse,Q3595327,Sangeeta Bijlani
India,Q3345623,Ashok Chavan,father,Q5607249,Shankarrao Chavan
India,Q3347275,Priya Ranjan Dasmunsi,spouse,Q5250462,Deepa Dasmunsi
India,Q3347330,Gopalkrishna Gandhi,father,Q732728,Devdas Gandhi
India,Q3347330,Gopalkrishna Gandhi,mother,Q99924218,Lakshmi Rajagopalachari
India,Q3347330,Gopalkrishna Gandhi,sibling,Q100146686,Tara Gandhi
India,Q3347330,Gopalkrishna Gandhi,sibling,Q1595192,Ramchandra Gandhi
India,Q3347330,Gopalkrishna Gandhi,sibling,Q734521,Rajmohan Gandhi
India,Q3349343,Tarun Gogoi,child,Q16221747,Gaurav Gogoi
India,Q3349343,Tarun Gogoi,sibling,Q5279668,Dip Gogoi
India,Q3349817,Debashree Roy,spouse,Q7250587,Prosenjit Chatterjee
India,Q33635,Hema Malini,child,Q4694945,Ahana Deol
India,Q33635,Hema Malini,child,Q48622,Esha Deol
India,Q33635,Hema Malini,spouse,Q379157,Dharmendra
India,Q3382907,Madhu Koda,spouse,Q16956874,Geeta Koda
India,Q3497331,Balram Jakhar,child,Q19662756,Sunil Jakhar
India,Q3503625,Rabri Devi,child,Q101139897,Anushka Yadav
India,Q3503625,Rabri Devi,child,Q14317045,Tejashwi Yadav
India,Q3503625,Rabri Devi,child,Q21516723,Tej Pratap Yadav
India,Q3503625,Rabri Devi,child,Q22572409,Misa Bharati Devi
India,Q3503625,Rabri Devi,child,Q25231308,Raj Lakshmi Yadav
India,Q3503625,Rabri Devi,relative,Q93303139,G.Chiranjeev Rao
India,Q3503625,Rabri Devi,sibling,Q7397883,Sadhu Yadav
India,Q3503625,Rabri Devi,sibling,Q7631238,Subhash Prasad Yadav
India,Q3503625,Rabri Devi,spouse,Q561812,Lalu Prasad Yadav
India,Q3504490,Sushilkumar Shinde,child,Q18563984,Praniti Shinde
India,Q3506475,Rajnath Singh,child,Q16217622,Pankaj Singh
India,Q3506475,Rajnath Singh,child,Q22320790,Neeraj Singh
India,Q3506475,Rajnath Singh,child,Q22320794,Anamika Singh
India,Q3506475,Rajnath Singh,father,Q104652456,Rambadan Singh
India,Q3506475,Rajnath Singh,mother,Q104651554,Gujrati Devi
India,Q3506475,Rajnath Singh,spouse,Q22320781,Savitri Singh
India,Q3517911,Farooq Abdullah,child,Q2745305,Omar Abdullah
India,Q3517911,Farooq Abdullah,child,Q62746064,Sara Pilot
India,Q3517911,Farooq Abdullah,father,Q983328,Sheikh Muhammad Abdullah
India,Q3517911,Farooq Abdullah,sibling,Q62745045,Khalida Shah
India,Q3517911,Farooq Abdullah,sibling,Q7492953,Sheikh Mustafa Kamal
India,Q3518013,Nara Chandrababu Naidu,child,Q13561072,Nara Lokesh
India,Q3518013,Nara Chandrababu Naidu,spouse,Q95682919,Nara Bhuvaneshwari
India,Q3518383,Jaya Prada,spouse,Q27058613,Srikanth Nahata
India,Q3518489,Jaswant Singh,child,Q47546603,Manvendra Singh
India,Q3518489,Jaswant Singh,father,Q104628970,Thakur Sardar Singh Rathore
India,Q3518489,Jaswant Singh,mother,Q104629947,Kunwar Baisa
India,Q3520217,Prithviraj Chavan,father,Q16007372,Dajisaheb Chavan
India,Q3520217,Prithviraj Chavan,mother,Q16015954,Premalakaki Chavan
India,Q3520354,Prem Kumar Dhumal,child,Q4777895,Anurag Thakur
India,Q3520901,N. Santosh Hegde,father,Q5796923,K. S. Hegde
India,Q3521777,K. Karunakaran,child,Q13564486,K. Muraleedharan
India,Q3523063,Bhupinder Singh Hooda,child,Q5250584,Deepender Singh Hooda
India,Q3523063,Bhupinder Singh Hooda,father,Q7290753,Ranbir Singh Hooda
India,Q3523083,Dayanidhi Maran,child,Q106988976,Divya Dayanidhi Maran
India,Q3523083,Dayanidhi Maran,child,Q106988977,Karan Dayanidhi Maran
India,Q3523083,Dayanidhi Maran,father,Q3523458,Murasoli Maran
India,Q3523083,Dayanidhi Maran,mother,Q106988960,Mallika Maran
India,Q3523083,Dayanidhi Maran,sibling,Q3519776,Kalanithi Maran
India,Q3523458,Murasoli Maran,child,Q3519776,Kalanithi Maran
India,Q3523458,Murasoli Maran,child,Q3523083,Dayanidhi Maran
India,Q3523458,Murasoli Maran,child,Q91153515,Anbukarasi Maran
India,Q3523458,Murasoli Maran,father,Q106988946,Shanmugasundaram
India,Q3523458,Murasoli Maran,mother,Q106988945,Shanmugasundari
India,Q3531971,Y. S. Jaganmohan Reddy,child,Q106914905,Harsha Reddy
India,Q3531971,Y. S. Jaganmohan Reddy,child,Q106914910,Varsha Reddy
India,Q3531971,Y. S. Jaganmohan Reddy,father,Q2063696,Y. S. Rajasekhara Reddy
India,Q3531971,Y. S. Jaganmohan Reddy,spouse,Q106914916,YS Bharathi Reddy
India,Q3532853,G. K. Vasan,father,Q5512301,G. K. Moopanar
India,Q3533627,Prafulla Kumar Mahanta,spouse,Q44201021,Joyasree Goswami Mahanta
India,Q3534319,Surjit Singh Barnala,spouse,Q7646401,Surjit Kaur Barnala
India,Q3595242,Shatrughan Sinha,child,Q23931710,Kush Sinha
India,Q3595242,Shatrughan Sinha,child,Q614907,Sonakshi Sinha
India,Q3595242,Shatrughan Sinha,child,Q6706095,Luv Sinha
India,Q3595242,Shatrughan Sinha,spouse,Q7228701,Poonam Sinha
India,Q3595385,Pinarayi Vijayan,relative,Q80189102,P. A. Mohammed Riyas
India,Q3595480,Raj Babbar,child,Q2364996,Prateik Babbar
India,Q3595480,Raj Babbar,child,Q2752875,Aarya Babbar
India,Q3595480,Raj Babbar,child,Q6305121,Juhi Babbar
India,Q3595480,Raj Babbar,spouse,Q3635980,Nadira Babbar
India,Q3595480,Raj Babbar,spouse,Q467960,Smita Patil
India,Q3595515,A. K. Balan,relative,Q20563492,P. K. Kunjachan
India,Q3595630,Brajesh Mishra,father,Q5317941,Dwarka Prasad Mishra
India,Q3595930,Bijoy Krishna Handique,father,Q6437431,Krishna Kanta Handique
India,Q3629480,Arun Jaitley,child,Q104450355,Rohan Jaitley
India,Q3629480,Arun Jaitley,relative,Q20679407,Girdhari Lal Dogra
India,Q3629480,Arun Jaitley,spouse,Q104450375,Sangeeta Jaitely
India,Q3630187,B. C. Khanduri,child,Q98413028,Ritu Khanduri
India,Q3630358,Shibu Soren,child,Q13619621,Hemant Soren
India,Q3630358,Shibu Soren,child,Q24398797,Durga Soren
India,Q3630358,Shibu Soren,child,Q62716212,Anjani Soren
India,Q3631470,Narayan Rane,child,Q10960360,Nitesh Narayan Rane
India,Q3631470,Narayan Rane,child,Q16221537,Nilesh Narayan Rane
India,Q3633236,Amarinder Singh,child,Q7293062,Raninder Singh
India,Q3633236,Amarinder Singh,father,Q620287,Yadavindra Singh
India,Q3633236,Amarinder Singh,mother,Q7286312,Rajmata Mohinder Kaur of Patiala
India,Q3633236,Amarinder Singh,spouse,Q7240540,Preneet Kaur
India,Q3633385,Kalyan Singh,child,Q16890659,Rajveer Singh
India,Q3633455,Gopinath Munde,child,Q17198374,Pankaja Munde
India,Q3633455,Gopinath Munde,child,Q18327340,Pritam Munde
India,Q3634346,Uddhav Thackeray,child,Q4683091,Aditya Thackeray
India,Q3634346,Uddhav Thackeray,child,Q97980022,Tejas Thackeray
India,Q3634346,Uddhav Thackeray,father,Q61193,Bal Thackeray
India,Q3634346,Uddhav Thackeray,spouse,Q17997007,Rashmi Thackeray
India,Q3652147,Navaneet Kaur,spouse,Q19604969,Ravi Rana
India,Q3751683,Raghunath Mohapatra,child,Q106906609,Prashant Mohapatra
India,Q376255,G. M. C. Balayogi,spouse,Q42597604,Vijaya Kumari Ganti
India,Q3764382,Nedurumalli Janardhana Reddy,spouse,Q16797144,Nedurumalli Rajyalakshmi
India,Q3764420,Sultan Salahuddin Owaisi,child,Q3195789,Akbaruddin Owaisi
India,Q3764420,Sultan Salahuddin Owaisi,child,Q3210225,Asaduddin Owaisi
India,Q3764490,G. Venkatswamy,child,Q5512543,G. Vivekanand
India,Q377358,P. Chidambaram,child,Q47545347,Karthik Chidambaram
India,Q377789,Dilip Kumar,sibling,Q17332535,Nasir Khan
India,Q377789,Dilip Kumar,spouse,Q942959,Saira Banu
India,Q377870,H. D. Deve Gowda,child,Q251790,H. D. Kumaraswamy
India,Q377870,H. D. Deve Gowda,child,Q5628154,H. D. Revanna
India,Q377903,Sunil Dutt,child,Q310867,Sanjay Dutt
India,Q377903,Sunil Dutt,child,Q7246465,Priya Dutt
India,Q377903,Sunil Dutt,spouse,Q159169,Nargis
India,Q379157,Dharmendra,child,Q4694945,Ahana Deol
India,Q379157,Dharmendra,child,Q48619,Bobby Deol
India,Q379157,Dharmendra,child,Q48622,Esha Deol
India,Q379157,Dharmendra,child,Q944546,Sunny Deol
India,Q379157,Dharmendra,spouse,Q33635,Hema Malini
India,Q379604,Mithun Chakraborty,child,Q109591985,Namashi Chakraborty
India,Q379604,Mithun Chakraborty,child,Q13564562,Mahaakshay Chakraborty
India,Q379604,Mithun Chakraborty,child,Q26694810,Dishani Chakraborty
India,Q379604,Mithun Chakraborty,child,Q26694822,Ushmey Chakraborty
India,Q379604,Mithun Chakraborty,spouse,Q270691,Sridevi
India,Q379604,Mithun Chakraborty,spouse,Q3765218,Yogeeta Bali
India,Q39142625,Kanak Vardhan Singh Deo,father,Q63135178,Raj Raj Singh Deo
India,Q39142625,Kanak Vardhan Singh Deo,spouse,Q7417918,Sangeeta Kumari Singh Deo
India,Q417657,Akhilesh Yadav,father,Q2736550,Mulayam Singh Yadav
India,Q417657,Akhilesh Yadav,relative,Q17072574,Aditya Yadav
India,Q417657,Akhilesh Yadav,relative,Q18145581,Tej Pratap Singh Yadav
India,Q417657,Akhilesh Yadav,relative,Q5269371,Dharmendra Yadav
India,Q417657,Akhilesh Yadav,relative,Q7288475,Ram Gopal Yadav
India,Q417657,Akhilesh Yadav,relative,Q7499421,Shivpal Singh Yadav
India,Q417657,Akhilesh Yadav,spouse,Q5277786,Dimple Yadav
India,Q41914,Manmohan Singh,child,Q17486484,Daman Singh
India,Q41914,Manmohan Singh,child,Q4748664,Amrit Singh
India,Q41914,Manmohan Singh,child,Q7898321,Upinder Singh
India,Q41914,Manmohan Singh,spouse,Q5620296,Gursharan Kaur
India,Q4285853,Bhartruhari Mahtab,father,Q5092244,Harekrishna Mahatab
India,Q4647540,Abu Barkat Ataur Ghani Khan Choudhury,sibling,Q17402716,Rubi Noor
India,Q4647540,Abu Barkat Ataur Ghani Khan Choudhury,sibling,Q4670199,Abu Hasem Khan Choudhury
